Well_Permit_Num,Period_ID,Production_Indicator,Well_Status,Farm_Name,Spud_Date,Gas_Quantity,Gas_Production_Days,Condensate_Quantity,Condensate_Production_Days,Oil_Quantity,Oil_Production_Days,Averaged,Operator,OGO_NUM,Well_County,Well_Municipality,Well_Latitude,Well_Longitude,Unconventional,Well_Configuration,Home_Use,Reporting_Period,Comment_Reason,Comment_Text,Record_Source
117-20433,15AUGU,No,ACTIVE,PINO 7H 39289,03/20/2010,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.739171,-77.159903,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
117-20434,15AUGU,No,ACTIVE,PINO 8H,03/20/2010,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.739135,-77.159981,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
117-20435,15AUGU,No,ACTIVE,PINO 9H 39291,03/21/2010,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.739099,-77.160059,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
117-20516,15AUGU,No,ACTIVE,DETWEILER 4H 39277,01/07/2010,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.742914,-77.120047,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
117-20517,15AUGU,No,ACTIVE,DETWEILER 5H 39278,01/07/2010,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.742812,-77.119992,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
117-20518,15AUGU,No,ACTIVE,DETWEILER 6H 39279,01/07/2010,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.742863,-77.120019,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
117-20574,15AUGU,No,ACTIVE,DETWEILER 7H 50232,05/21/2010,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.742521,-77.12082,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
117-20575,15AUGU,No,ACTIVE,DETWEILER 8H 50233,03/02/2010,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.74252,-77.120913,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
117-20602,15AUGU,No,ACTIVE,GOLDEN EAGLE 2H,06/17/2010,,,,,,,No,TENASKA RES LLC,OGO-67835,TIOGA,COVINGTON,41.741036,-77.036953,Yes,HORIZ,No,Aug 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
117-20607,15AUGU,Yes,ACTIVE,GOLDEN EAGLE 1H,05/26/2010,2711,31,,,,,No,TENASKA RES LLC,OGO-67835,TIOGA,COVINGTON,41.741011,-77.036908,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
117-20622,15AUGU,No,ACTIVE,DETWEILER 9H 50253,06/17/2010,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.742458,-77.120815,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
117-20642,15AUGU,Yes,ACTIVE,WARREN 1H 50199,09/09/2010,1575.34,2,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.762674,-77.141836,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
117-20643,15AUGU,No,ACTIVE,WARREN 2H 50200,09/09/2010,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.762672,-77.141909,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
117-20644,15AUGU,No,ACTIVE,WARREN 3H 50216,09/09/2010,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.762669,-77.141982,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
117-20684,15AUGU,No,RINAC,FROST 573 1V,07/29/2010,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,COVINGTON,41.726811,-77.171808,Yes,VERTI,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20694,15AUGU,No,ACTIVE,WIVELL 2H 50154,06/23/2010,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.735278,-77.165326,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
117-20695,15AUGU,No,ACTIVE,WIVELL 7H 50256,06/24/2010,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.735319,-77.165318,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
117-20777,15AUGU,Yes,ACTIVE,VALLDES 4H 50263,09/13/2010,1287,7,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.739025,-77.104594,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
117-20819,15AUGU,Yes,ACTIVE,VALLDES 5H 50325,09/12/2010,1908,6,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.739169,-77.104556,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
117-20820,15AUGU,Yes,ACTIVE,VALLDES 6H 50326,09/12/2010,1870,3,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.739409,-77.104577,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
117-20821,15AUGU,Yes,ACTIVE,VALLDES 7H 50327,09/11/2010,1392,5,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.739093,-77.104597,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
117-20822,15AUGU,Yes,ACTIVE,VALLDES 8H 50328,09/12/2010,2659,4,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.739055,-77.104618,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
117-20823,15AUGU,Yes,ACTIVE,SPARROW HAWK 1H,09/30/2010,3004,31,,,,,No,TENASKA RES LLC,OGO-67835,TIOGA,COVINGTON,41.729883,-77.068125,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
117-20853,15AUGU,No,ACTIVE,LEHMANN 1H 50347,10/30/2010,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.746788,-77.137166,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
117-20854,15AUGU,No,ACTIVE,LEHMANN 2H 50348,02/24/2011,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.746637,-77.137161,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
117-20855,15AUGU,No,ACTIVE,LEHMANN 3H 50349,02/12/2011,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.74665,-77.137213,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
117-20877,15AUGU,No,ACTIVE,WIVELL 6H 50417,06/23/2010,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.735234,-77.165344,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
117-20888,15AUGU,Yes,ACTIVE,STEINMETZ 1H 50350,11/22/2010,9342.55,15,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.727018,-77.157951,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
117-20889,15AUGU,Yes,ACTIVE,STEINMETZ 2H 50351,11/22/2010,2096.14,18,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.727018,-77.158006,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
117-20890,15AUGU,Yes,ACTIVE,STEINMETZ 3H 50352,11/22/2010,16839,23,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.727019,-77.158061,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
117-20903,15AUGU,No,RINAC,ZIMMER 586 1V,01/12/2011,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,COVINGTON,41.722586,-77.114272,Yes,VERTI,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20908,15AUGU,Yes,ACTIVE,VALLDES 3HA 50329,10/21/2010,4673,11,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.739094,-77.104529,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
117-20955,15AUGU,Yes,ACTIVE,RED TAILED HAWK 1H,12/07/2010,3009,31,,,,,No,TENASKA RES LLC,OGO-67835,TIOGA,COVINGTON,41.761328,-77.037197,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
117-20986,15AUGU,No,ACTIVE,SIGNOR 583 1V,02/11/2011,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,COVINGTON,41.703758,-77.137317,Yes,VERTI,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,Inactive Status applied for 9/17/12,OGRE
117-20990,15AUGU,No,ACTIVE,PINO 1H  50122,01/26/2011,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.741103,-77.152689,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
117-20991,15AUGU,No,ACTIVE,PINO 2H 50123,01/26/2011,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.741103,-77.152744,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
117-21039,15AUGU,No,RINAC,HITESMAN 580 1V,02/16/2011,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,COVINGTON,41.695228,-77.167511,Yes,VERTI,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-21094,15AUGU,Yes,ACTIVE,DETWEILER 02 100 04 R 4H,05/01/2011,52117,31,,,,,No,TALISMAN ENERGY USA INC,OGO-63815,TIOGA,COVINGTON,41.731197,-77.050728,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
117-21095,15AUGU,Yes,ACTIVE,DETWEILER 02 100 05 R 5H,04/22/2011,62205,31,,,,,No,TALISMAN ENERGY USA INC,OGO-63815,TIOGA,COVINGTON,41.731119,-77.050694,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
117-21096,15AUGU,Yes,ACTIVE,DETWEILER 02 100 06 R 6H,04/15/2011,39969,31,,,,,No,TALISMAN ENERGY USA INC,OGO-63815,TIOGA,COVINGTON,41.731039,-77.050661,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
117-21162,15AUGU,Yes,ACTIVE,VALLDES 1H R 50496,03/08/2011,13577.34,18,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.739281,-77.104496,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
117-21163,15AUGU,Yes,ACTIVE,VALLDES 2H R 50497,03/11/2011,10535,21,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.739255,-77.104443,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
117-21216,15AUGU,Yes,ACTIVE,NEILSON 2H PAD M 50518,05/12/2011,40164.54,31,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.733847,-77.140917,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
117-21217,15AUGU,Yes,ACTIVE,NEILSON 3H PAD M 50519,04/30/2011,32668.85,31,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.733817,-77.140953,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
117-21219,15AUGU,Yes,ACTIVE,NEILSON 4H E 50544,05/22/2011,58448.87,31,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.733908,-77.140842,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
117-21220,15AUGU,No,ACTIVE,PINO 11H-E PAD G 50545,05/02/2011,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,TIOGA,COVINGTON,41.741103,-77.152633,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,,OGRE
117-21297,15AUGU,No,RINAC,TORPY VAN ORDER 574 3H,08/06/2011,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,COVINGTON,41.719722,-77.120481,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20638,15AUGU,No,RINAC,MURDOCK 862 1V,07/26/2010,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DEERFIELD,41.96696,-77.455256,Yes,VERTI,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20700,15AUGU,No,RINAC,DOAN 893 1V,06/23/2010,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DEERFIELD,41.955503,-77.421706,Yes,VERTI,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20708,15AUGU,No,RINAC,WOOD 874 1V,08/13/2010,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DEERFIELD,41.964572,-77.386681,Yes,VERTI,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20763,15AUGU,No,RINAC,BAKER 897 1V,09/15/2010,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DEERFIELD,41.927181,-77.453511,Yes,VERTI,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20805,15AUGU,No,RINAC,LINGLE 1102 1V,10/05/2010,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DEERFIELD,41.923167,-77.390736,Yes,VERTI,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20832,15AUGU,No,ACTIVE,WILLIAMS 889 1V,01/05/2011,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DEERFIELD,41.967267,-77.379397,Yes,VERTI,No,Aug 2015 (Unconventional wells),Plugged well,Plugged 7/30/15,OGRE
117-20839,15AUGU,No,RINAC,EMPSON 899 1V,10/04/2010,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DEERFIELD,41.914056,-77.421333,Yes,VERTI,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20924,15AUGU,No,RINAC,MY T B INV LLC 891 1V,02/17/2011,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DEERFIELD,41.942378,-77.389283,Yes,VERTI,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-21197,15AUGU,No,ACTIVE,BAKER 1105 1H,03/04/2011,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DEERFIELD,41.935894,-77.360592,Yes,HORIZ,No,Aug 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
117-21198,15AUGU,No,ACTIVE,BAKER 1105 3H,03/08/2011,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DEERFIELD,41.935822,-77.360547,Yes,HORIZ,No,Aug 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
117-21199,15AUGU,No,ACTIVE,BAKER 1105 2H,03/06/2011,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DEERFIELD,41.935858,-77.360569,Yes,HORIZ,No,Aug 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
117-21415,15AUGU,No,RINAC,SCHEIBLE P 898 5H,01/09/2012,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DEERFIELD,41.913758,-77.433806,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-21466,15AUGU,No,RINAC,DOAN J 870 5H,03/02/2012,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DEERFIELD,41.955386,-77.421731,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20203,15AUGU,No,RINAC,BUTLER 127D,09/06/2008,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.754993,-77.368376,Yes,VERTI,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20204,15AUGU,No,RINAC,BAKER 128D,09/15/2008,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.753332,-77.338425,Yes,VERTI,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20207,15AUGU,No,RINAC,KENNEDY 137D,08/22/2008,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.734782,-77.374151,Yes,VERTI,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20223,15AUGU,No,RINAC,HACKMAN 143D,12/06/2008,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.699413,-77.295746,Yes,VERTI,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20225,15AUGU,No,RINAC,STEVENS 142D,11/28/2008,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.699879,-77.312772,Yes,VERTI,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20344,15AUGU,No,RINAC,BROWN 425 1H,11/20/2009,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.688669,-77.408469,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20365,15AUGU,No,RINAC,WILLARD 419 1H,11/12/2009,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.694427,-77.360432,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20366,15AUGU,No,RINAC,STEHMER 420 1H,10/23/2009,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.67631,-77.346045,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20463,15AUGU,No,RINAC,COOLIDGE 464 5H,12/28/2009,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.713621,-77.291363,Yes,HORIZ,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20467,15AUGU,Yes,ACTIVE,BUTLER 127 1H,02/20/2011,25518.37,31,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.755025,-77.368364,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
117-20468,15AUGU,Yes,ACTIVE,BUTLER 127 2H,02/24/2011,19985.76,31,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.755006,-77.368414,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
117-20469,15AUGU,Yes,ACTIVE,BUTLER 127 3H,02/22/2011,18733.24,31,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.755042,-77.368314,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
117-20470,15AUGU,Yes,ACTIVE,BUTLER 127 4H,02/24/2011,25723.35,31,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.754969,-77.368389,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
117-20471,15AUGU,Yes,ACTIVE,BUTLER 127 5H,02/26/2011,25723.51,31,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.755025,-77.368364,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
117-20472,15AUGU,Yes,ACTIVE,BUTLER 127 6H,02/28/2011,32618.07,31,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.755003,-77.368289,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
117-20582,15AUGU,No,RINAC,WASKIEWICZ 445 1V,03/19/2010,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.777676,-77.335022,Yes,VERTI,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20583,15AUGU,No,RINAC,WEBSTER 549 1V,03/26/2010,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.807842,-77.293015,Yes,VERTI,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20589,15AUGU,No,RINAC,LANGE 447 1V,04/20/2010,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.790025,-77.330138,Yes,VERTI,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20601,15AUGU,No,ACTIVE,ERICKSON 423 1V,06/12/2010,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.682127,-77.380628,Yes,VERTI,No,Aug 2015 (Unconventional wells),Well Temporarily Shut-In,Inactive Status applied for 1/4/12,OGRE
117-20625,15AUGU,No,RINAC,ANTHONY 564 1V,07/08/2010,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.655275,-77.417047,Yes,VERTI,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20626,15AUGU,No,RINAC,HALTEMAN 611 1V,04/08/2010,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.644383,-77.409428,Yes,VERTI,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20629,15AUGU,No,RINAC,TOPF 416 1V,04/28/2010,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.68823,-77.342002,Yes,VERTI,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20632,15AUGU,No,RINAC,HEGE 426 1V,06/13/2010,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.684857,-77.418204,Yes,VERTI,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20678,15AUGU,No,ACTIVE,MANEVAL 296 1V,08/08/2010,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.786708,-77.287028,Yes,VERTI,No,Aug 2015 (Unconventional wells),Plugged well,Plugged 10/1/11,OGRE
117-20706,15AUGU,No,RINAC,STICKLIN 610 1V,08/03/2010,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.718186,-77.331731,Yes,VERTI,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20731,15AUGU,No,RINAC,MILLER 394 1V,08/07/2010,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.757925,-77.324458,Yes,VERTI,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20732,15AUGU,No,RINAC,KLETTLINGER 294 1V,10/02/2010,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.766267,-77.284447,Yes,VERTI,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20734,15AUGU,No,RINAC,CLARK 392 1V,08/13/2010,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.767483,-77.355108,Yes,VERTI,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20737,15AUGU,No,RINAC,BROADBENT 466 1V,06/24/2010,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.645956,-77.327672,Yes,VERTI,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20765,15AUGU,No,RINAC,FULEIHAN 417 1V,09/20/2010,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.716369,-77.3482,Yes,VERTI,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20797,15AUGU,No,RINAC,CLEVELAND 616 1V,09/18/2010,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.667414,-77.343489,Yes,VERTI,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20845,15AUGU,No,RINAC,HEATH 418 1V,10/22/2010,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.705056,-77.35185,Yes,VERTI,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20857,15AUGU,No,RINAC,BUCKWALTER 429 1V,01/19/2011,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.668464,-77.415683,Yes,VERTI,No,Aug 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
117-20882,15AUGU,Yes,ACTIVE,ERICKSON 448 1H,09/22/2010,22364.69,31,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.679283,-77.387778,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
117-20883,15AUGU,Yes,ACTIVE,ERICKSON 448 2H,09/23/2010,18283.33,30,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.679208,-77.387731,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
117-20884,15AUGU,Yes,ACTIVE,ERICKSON 448 3H,09/24/2010,23403.7,29,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.679133,-77.387683,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
117-20885,15AUGU,Yes,ACTIVE,ERICKSON 448 4H,09/25/2010,19834.59,30,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.679247,-77.387753,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
117-20886,15AUGU,Yes,ACTIVE,ERICKSON 448 5H,09/26/2010,16330.07,30,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.679172,-77.387708,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
117-20887,15AUGU,Yes,ACTIVE,ERICKSON 448 6H,09/27/2010,19915.72,31,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.679097,-77.387661,Yes,HORIZ,No,Aug 2015 (Unconventional wells),,,OGRE
117-20895,15AUGU,No,ACTIVE,BAKER 128D 1H,09/13/2011,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.753403,-77.33845,Yes,HORIZ,No,Aug 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
117-20896,15AUGU,No,ACTIVE,BAKER 128D 2H,09/14/2011,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.753331,-77.338406,Yes,HORIZ,No,Aug 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
117-20897,15AUGU,No,ACTIVE,BAKER 128D 4H,09/15/2011,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.753367,-77.338428,Yes,HORIZ,No,Aug 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
117-20898,15AUGU,No,ACTIVE,BAKER 128D 5H,09/16/2011,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.753292,-77.338383,Yes,HORIZ,No,Aug 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
117-20899,15AUGU,No,ACTIVE,BAKER 128D 6H,09/17/2011,,,,,,,No,SWEPI LP,OGO-67805,TIOGA,DELMAR,41.753217,-77.338336,Yes,HORIZ,No,Aug 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
